mittente,destinatario,n_telefonate
8270,9127,4
8270,9128,4
8270,9129,4
8270,9130,4
8270,9131,12
8270,9132,20
8270,9133,10
8270,9134,4
8270,9137,4
8270,9138,2
8270,9139,4
8270,9140,4
8270,9141,12
8270,9143,2
8270,9144,2
8270,9145,6
8270,9146,6
8270,9147,6
8270,9148,6
8270,9149,6
8270,9150,12
8270,9151,4
8270,9152,2
8270,9153,12
8270,9154,4
8270,9155,65
8270,9156,6
8270,9157,2
8270,9158,2
8270,9160,8
8270,9161,12
8270,9162,15
8270,9165,3
8270,9166,3
8270,9168,8
8270,9169,2
8270,9170,12
8270,9172,4
8270,9173,8
8270,9174,4
8270,9175,4
8270,9178,12
8270,9179,2
8270,9181,2
8270,9182,2
8270,9183,2
8270,9184,2
8270,9185,2
8270,9186,2
8270,9187,4
8270,9188,2
8270,9190,2
8270,9191,2
8270,9192,2
8270,9193,4
8270,9194,2
8270,9195,8
8270,9196,4
8270,9198,2
8270,9199,2
8270,9200,2
8270,9201,2
8270,9202,2
8270,9203,2
8270,9204,2
8270,9205,2
8270,9206,2
8270,9207,2
8270,9208,2
8270,9210,116
8270,9211,2
8270,9212,2
8270,9213,4
8270,9214,2
8270,9215,4
8270,9216,2
8270,9217,2
8270,9218,2
8270,9219,2
8270,9220,2
8270,9221,2
8270,9222,2
8270,9223,4
8270,9224,2
8270,9225,2
8270,9226,2
8270,9227,2
8270,9228,2
8270,9229,2
8270,9230,2
8270,9231,2
8270,9232,2
8270,9233,2
8270,9234,2
8270,9235,22
8270,9236,2
8270,9237,2
8270,9238,2
8270,9239,2
8270,9240,2
8270,9241,4
8270,9242,4
8270,9243,2
8270,9244,2
8270,9245,4
8270,9246,6
8270,9247,2
8270,9248,2
8270,9249,2
8270,9250,2
8270,9251,2
8270,9252,2
8270,9253,2
8270,9256,2
8270,9257,4
8270,9258,2
8270,9259,4
8270,9260,2
8270,9261,2
8270,9262,2
8270,9263,2
8270,9264,2
8270,9265,2
8270,9266,4
8270,9267,2
8270,9268,6
8270,9269,2
8270,9270,2
8270,9271,2
8270,9272,4
8270,9273,2
8270,9274,2
8270,9275,2
8270,9276,2
8270,9277,2
8270,9278,2
8270,9279,2
8270,9280,2
8270,9281,2
8270,9282,2
8270,9283,2
8270,9284,2
8270,9285,8
8270,9286,16
8270,9287,2
8270,9288,2
8270,9289,2
8270,9290,2
8270,9291,2
8270,9292,2
8270,9293,2
8270,9294,2
8270,9295,2
8270,9296,2
8270,9297,2
8270,9298,2
8270,9299,2
8270,9300,2
8270,9301,2
8270,9303,2
8270,9304,2
8270,9305,2
8270,9306,2
8270,9542,2
8270,37762,56
8270,43287,4
8270,43749,12
8270,43831,2
8270,44063,3
8270,45555,1
8270,46288,1
8270,46289,4
8270,46291,2
8270,46292,1
8270,46293,2
8270,46294,3
8270,46295,8
8270,46296,3
8270,46297,27
8270,46298,3
8270,46299,6
8270,46300,18
8270,46301,1
8270,46302,3
8270,46303,12
8270,46304,6
8270,46305,15
8270,46306,14
8270,46785,64
8270,46787,8
8270,46788,6
8270,46790,4
8270,46791,20
8270,46792,4
8270,46793,12
8270,46794,4
8270,46851,2
8270,46855,2
8270,46856,2
8270,46857,42
8270,46859,44
8270,46860,6
8270,46861,8
8270,46862,2
8270,46864,2
8270,46865,2
8270,46866,2
8270,46869,2
8270,46870,2
8270,46871,2
8270,46872,2
8270,46873,2
8270,46878,2
8270,46882,4
8270,46883,4
8270,46884,4
8270,46885,2
8270,46886,2
8270,46887,2
8270,46888,2
8270,46889,2
8270,46890,2
8270,46891,6
8270,46892,2
8270,46893,2
8270,46894,2
8270,46895,2
8270,46897,2
8270,46898,4
8270,46899,8
8270,46900,4
8270,46901,4
8270,46907,2
8271,1765,4
8272,1765,2
8273,1765,4
8275,1765,2
8277,1765,5
8277,8270,16
8279,1765,2
8280,1765,2
8285,1765,12
8285,8270,12
8288,1765,4
8289,1765,6
8303,1765,46
8309,1765,17
8312,1765,4
8316,1765,2
8320,1765,2
8333,1765,2
8373,1765,2
8375,1765,2
8377,1765,28
8398,1765,2
8400,1765,2
8401,1765,4
8410,7514,128
8431,7514,8
8433,7514,22
8437,228,8
8437,7514,20
8441,7514,4
8443,7514,38
8445,7514,8
8455,7514,4
8470,7514,8
8473,228,8
8473,7514,26
8473,33386,1
8483,7514,8
8484,7514,8
8487,7514,8
8496,7514,4
8497,7514,4
8518,7514,10
8519,8520,108
8520,1855,2
8520,1857,2
8520,1896,124
8520,1898,2
8520,2065,12
8520,7565,2
8520,7625,2
8520,8520,8
8520,8521,2204
8520,8522,928
8520,8523,948
8520,8524,701
8520,8525,6
8520,8526,10
8520,8528,15
8520,8529,9
8520,8530,10
8520,8531,438
8520,8533,12
8520,8538,122
8520,8539,6
8520,8540,40
8520,8543,24
8520,8544,2
8520,8545,12
8520,8553,63
8520,8554,6
8520,8556,14
8520,8557,42
8520,8559,28
8520,8563,9
8520,8574,3
8520,8576,292
8520,8578,12
8520,8579,6
8520,8580,160
8520,8581,18
8520,8582,185
8520,8583,5
8520,8584,23
8520,8585,4
8520,8586,28
8520,8588,2
8520,8589,1196
8520,8590,4
8520,8591,832
8520,8592,12
8520,8594,72
8520,8595,74
8520,8597,4
8520,8599,1
8520,8601,4
8520,8602,12
8520,8604,8
8520,8605,2
8520,8606,139
8520,8608,30
8520,8619,4
8520,8620,4
8520,8625,2
8520,8626,2
8520,8627,2
8520,8629,20
8520,8630,26
8520,8634,6
8520,8635,4
8520,8637,2
8520,8638,2
8520,8640,8
8520,8641,24
8520,8642,18
8520,8643,82
8520,8645,20
8520,8648,4
8520,8649,26
8520,8650,10
8520,8652,314
8520,8653,4
8520,8656,12
8520,8657,10
8520,8658,6
8520,8660,20
8520,8662,9
8520,8664,6
8520,8665,3
8520,8666,18
8520,8668,30
8520,8669,6
8520,8670,4
8520,8672,100
8520,8673,15
8520,8674,128
8520,8675,3
8520,10064,29
8520,10065,16
8520,10066,30
8520,10067,313
8520,10069,20
8520,33261,2
8520,33263,4
8520,33266,2
8520,33269,8
8520,33271,77
8520,33275,122
8520,33276,4
8520,33277,4
8520,33279,34
8520,33280,4
8520,33281,12
8520,33284,4
8520,33294,4
8520,33297,12
8520,33300,26
8520,33302,6
8520,33303,2
8520,33304,4
8520,33305,2
8520,33306,2
8520,33307,2
8520,33308,6
8520,33310,4
8520,33311,26
8520,33312,2
8520,33313,2
8520,33314,2
8520,33315,2
8520,33316,6
8520,33317,2
8520,33318,2
8520,33320,6
8520,33325,2
8520,33326,2
8520,33327,2
8520,33329,40
8520,33330,4
8520,33331,2
8520,33332,2
8520,33335,2
8520,33336,2
8520,33337,20
8520,33338,2
8520,33339,2
8520,33340,18
8520,33341,501
8520,33342,6
8520,33343,2
8520,33344,2
8520,33345,4
8520,33346,8
8520,33347,2
8520,33348,2
8520,33349,2
8520,33351,2
8520,33352,2
8520,33353,2
8520,33354,8
8520,33355,2
8520,33356,53
8520,33357,4
8520,33358,2
8520,33360,452
8520,33365,2
8520,33368,2
8520,33370,2
8520,33371,2
8520,33372,2
8520,33373,4
8520,33377,2
8520,33378,6
8520,33379,2
8520,33380,2
8520,33382,2
8520,33383,6
8520,37669,6
8520,37670,4
8520,37672,2
8520,37673,4
8520,41332,1232
8520,41333,152
8520,41334,1262
8520,41335,18
8520,41337,16
8520,41338,13
8520,41343,2
8520,41344,16
8520,41345,4
8520,41347,8
8520,41349,15
8520,41350,2
8520,41354,4
8520,41355,2
8520,41356,42
8520,41357,4
8520,41358,4
8520,41359,8
8520,41362,8
8520,41364,7
8520,41368,12
8520,41370,2
8520,41378,6
8520,41379,4
8520,41380,2
8520,41381,3
8520,41382,37
8520,41383,4
8520,41386,72
8520,41387,118
8520,41388,15
8520,41390,3
8520,41394,68
8520,41397,36
8520,41398,24
8520,41401,14
8520,41402,4
8520,41403,4
8520,41405,174
8520,41407,6
8520,41410,16
8520,43227,4
8520,43229,12
8520,43232,4
8520,43234,2
8520,43235,36
8520,43236,2
8520,43238,2
8520,43240,2
8520,43241,4
8520,43242,2
8520,43244,8
8520,43245,148
8520,43246,4
8520,43247,4
8520,43248,4
8520,43249,638
8520,43253,2
8520,43259,200
8520,43260,4
8520,43262,4
8520,43267,12
8520,43272,20
8520,43274,2
8520,43275,8
8520,43276,4
8520,43278,4
8520,43279,8
8520,43284,10
8520,43952,1
8520,44696,4
8520,44702,4
8520,44703,4
8520,44705,4
8520,44714,20
8520,44718,4
8520,44720,9
8520,44721,6
8520,44728,4
8520,44730,8
8520,44732,3
8520,45585,1
8522,228,4
8522,8520,2348
8523,8520,1352
8524,8520,6088
8525,8520,102
8526,8520,40
8527,8520,4
8530,8520,8
8531,8520,2136
8532,8520,412
8533,8520,8
8534,8520,48
8535,8520,48
8536,8520,72
8537,8520,4
8540,8520,22
8541,8520,8
8542,8520,12
8543,8520,8
8545,8520,6
8546,8520,4
8547,8520,204
8548,8520,6
8549,8520,16
8550,8520,4
8551,8520,6
8552,8520,12
8553,8520,4
8554,8520,34
8555,8520,4
8556,8520,178
8557,8520,50
8558,8520,4
8559,8520,110
8560,8520,8
8561,8520,2
8562,8520,4
8564,8520,4
8565,8520,2
8566,8520,2
8567,8520,8
8568,8520,2
8569,8520,4
8570,8520,4
8571,8520,4
8572,8520,6
8573,8520,4
8573,34705,1
8575,8520,2
8576,8520,140
8577,8520,12
8578,8520,12
8579,8520,18
8580,8520,64
8581,8520,80
8582,8520,352
8583,8520,26
8584,8520,496
8585,8520,8
8586,8520,244
8587,8520,2
8588,8520,4
8589,8520,1106
8590,8520,28
8591,8520,167
8592,8520,86
8593,8520,2
8594,8520,8
8595,8520,28
8596,8520,10
8597,8520,44
8598,8520,4
8599,8520,6
8600,8520,4
8601,8520,8
8602,8520,6
8603,8520,4
8604,8520,120
8606,8520,88
8607,8520,4
8608,8520,78
8609,8520,24
8610,8520,8
8611,8520,4
8612,8520,4
8613,8520,66
8614,8520,2
8615,8520,4
8616,8520,8
8617,8520,6
8618,68,4
8618,8520,6
8619,8520,24
8620,8520,44
8621,8520,6
8622,8520,2
8623,8520,4
8624,8520,2
8626,8520,2
8628,8520,8
8629,8520,82
8630,8520,104
8631,8520,92
8632,8520,8
8633,8520,24
8634,8520,2
8635,8520,96
8636,8520,8
8638,8520,4
8639,8520,4
8641,8520,64
8642,8520,82
8643,8520,72
8644,8520,2
8645,8520,68
8646,8520,2
8647,8520,44
8649,8520,46
8650,8520,2
8651,8520,674
8652,8520,700
8653,8520,26
8654,8520,4
8655,8520,2
8657,8520,24
8658,8520,2
8659,8520,24
8660,8520,24
8661,8520,44
8663,8520,2
8664,8520,18
8666,8520,8
8667,8520,5
8668,8520,12
8669,8520,22
8670,8520,36
8671,8520,4
8672,8520,256
8673,8520,30
8674,8520,526
8676,8520,12
8680,1765,6
8681,1765,2
8694,1765,6
8695,1765,16
8696,8270,20
8715,1765,11
8715,46113,2
8720,1765,3
8721,1765,46
8723,1765,6
8731,1765,4
8734,1765,12
8736,1765,2
8737,1765,2
8738,1765,24
8741,1765,2
8744,1765,2
8748,1765,4
8752,8042,4
8753,1765,10
8762,1765,2
8775,1765,32
8779,1765,2
8811,1765,12
8821,1765,10
8849,1765,4
8909,1765,28
8917,1765,2
8920,1765,2
8937,1765,2
8943,1765,4
8947,1765,2
8949,1765,2
8967,1765,6
8983,1765,4
8988,1765,2
8989,1765,4
8995,1765,24
9001,1765,4
9004,1765,6
9008,1765,17
9008,45997,1
9010,1765,10
9011,1765,4
9012,1765,2
9014,1765,2
9015,1765,4
9025,1765,6
9026,1765,3
9033,1765,1
9040,1773,2
9040,8201,1
9040,8270,152
9041,8270,6
9044,114,3
9044,8270,7
9044,35149,7
9044,43752,220
9044,43753,22
9044,43754,31
9044,43755,11
9044,43756,6
9044,43757,13
9044,43758,18
9044,43759,35
9044,43761,3
9044,43765,6
9044,43766,126
9044,43768,180
9044,43769,22
9044,43771,8
9044,43773,14
9044,43774,4
9044,43778,6
9044,43779,1
9044,43780,6
9044,43787,7
9044,43789,9
9044,43790,26
9044,43800,11
9044,43805,54
9044,43809,6
9044,43810,17
9044,43812,8
9044,43815,6
9044,43819,41
9044,43820,138
9044,43822,4
9044,43823,48
9044,43834,4
9044,43837,2
9044,43841,27
9044,43842,7
9044,45529,6
9044,45530,26
9044,45531,4
9044,45533,27
9044,45535,49
9044,45537,29
9044,45540,10
9044,45542,36
9044,45544,12
9044,45545,2
9044,45546,2
9044,45547,55
9044,45548,13
9044,45549,2
9044,45551,16
9044,45553,4
9044,45554,2
9044,45555,2
9044,45556,3
9044,45557,2
9044,45558,2
9044,52617,1
9044,52621,2
9044,52622,61
9044,52624,2
9044,52625,1
9044,52627,4
9044,52629,107
9044,52630,1
9044,52631,1
9044,52632,13
9044,52633,2
9044,52635,27
9044,52636,9
9044,52638,2
9044,52641,5
9044,52643,5
9044,52645,8
9044,52646,1
9044,52648,7
9044,52649,1
9044,52650,2
9044,52652,1
9044,52653,2
9044,52654,1
9044,52657,1
9044,52658,2
9044,52659,3
9044,52661,10
9044,52663,2
9044,52664,8
9044,52665,2
9044,52666,5
9044,52667,2
9044,52669,4
9044,52670,2
9044,52671,1
9044,52673,18
9044,52674,4
9044,52677,8
9044,52678,1
9044,52679,3
9044,52683,6
9044,52684,3
9044,52685,1
9044,52688,1
9044,52689,3
9044,52690,2
9044,52721,5
9044,52730,10
9044,52752,2
9044,52753,2
9044,52754,2
9044,52755,1
9046,8270,12
9049,8270,68
9054,8270,8
9059,8270,4
9065,8201,1
9065,8270,38
9068,1931,4
9068,8270,24
9071,8270,30
9072,8270,16
9077,8270,2
9082,8270,26
9095,1773,40
9095,8201,1
9095,8270,6
9098,8270,20
9102,8270,4
9105,8270,4
9107,8270,76
9108,8270,9
9111,1765,4
9113,8270,4
9116,1765,8
9116,8270,4
9117,8270,6
9118,8270,6
9122,8270,30
9126,8270,4
9135,8270,4
9136,8270,6
9141,8270,2
9142,8270,14
9152,8270,4
9153,8270,12
9154,8270,30
9155,8270,51
9159,1773,5
9159,8201,1
9159,8270,5
9163,8270,4
9164,8270,10
9165,8270,3
9167,8270,6
9170,8270,8
9171,8270,6
9176,8270,6
9177,8270,6
9180,8270,8
9189,8270,8
9197,8270,4
9209,8270,4
9210,8270,86
9213,8270,8
9235,8270,6
9245,8270,4
9254,8270,4
9255,8270,4
9266,8270,6
9268,8270,40
9286,8270,24
9302,8270,10
9307,68,8
9308,68,6
9309,68,6
9311,68,316
9311,69,72
9312,68,18
9313,68,8
9314,68,8
9315,68,6
9317,68,4
9320,68,6
9321,68,4
9323,68,308
9324,11,4
9324,68,8
9325,68,4
9326,68,20
9326,35165,16
9329,68,6
9329,118,194
9329,4799,7
9329,44568,276
9329,44570,429
9329,44610,227
9329,44641,142
9329,44642,64
9329,44643,20
9329,44644,5
9329,44799,1
9329,44829,10
9329,44831,2
9329,44850,2
9329,44862,1
9329,45424,20
9329,45436,5
9329,45437,6
9329,45624,11
9329,45625,2
9329,45627,2
9329,45628,15
9334,68,26
9335,68,6
9338,68,4
9339,68,24
9340,68,2
9341,68,17
9341,69,2
9346,68,20
9347,68,6
9349,68,28
9354,68,6
9355,68,30
9357,68,4
9358,68,4
9362,68,6
9364,68,6
9368,68,7
9375,68,13
9377,68,4
9379,68,4
9383,68,18
9384,68,6
9385,68,6
9386,68,8
9388,68,4
9389,68,2
9389,44640,2
9390,68,10
9391,68,2
9396,68,20
9397,68,4
9398,68,8
9399,68,6
9400,68,6
9401,68,8
9404,68,6
9405,68,6
9406,68,6
9407,68,6
9408,68,6
9409,68,5
9409,8229,2
9410,68,4
9411,68,5
9420,68,12
9421,68,6
9422,68,10
9423,68,36
9425,68,4
9433,76,10
9434,76,4
9437,76,6
9439,76,4
9442,76,6
9444,76,6
9445,76,6
9449,76,4
9450,76,4
9453,76,4
9454,76,4
9455,76,4
9456,76,4
9458,76,4
9458,228,2
9463,76,2
9464,76,2
9465,76,2
9469,76,2
9471,76,2
9475,76,4
9480,76,2
9481,76,2
9482,76,2
9486,76,2
9487,76,8
9489,76,4
9490,76,2
9491,76,2
9496,76,4
9497,76,2
9499,76,2
9501,76,2
9502,76,2
9503,76,2
9506,76,2
9512,76,2
9514,76,2
9515,76,2
9516,76,6
9517,76,4
9525,76,4
9528,76,4
9533,76,4
9535,8172,18
9536,1765,5
9537,1765,9
9537,45997,1
9541,1765,18
9543,8270,12
9547,68,4
9548,228,130
9549,228,14
9550,228,24
9552,228,16
9553,228,16
9554,228,8
9555,228,8
9556,228,2
9557,228,36
9558,228,6
9559,228,40
9560,228,12
9561,228,2
9562,228,2
9563,228,14
9564,228,4
9565,228,8
9566,228,4
9567,228,4
9568,228,8
9569,228,62
9572,228,4
9573,228,2
9574,228,2
9582,228,4
9583,228,8
9584,228,4
9585,228,36
9588,228,14
9589,228,34
9590,228,12
9591,228,34
9593,228,8
9595,228,2
9596,228,8
9597,228,6
9598,228,16
9599,228,4
9600,228,4
9601,228,20
9603,228,2
9604,228,12
9608,228,8
9609,228,4
9610,228,14
9611,228,4
9618,228,4
9625,228,2
9626,228,30
9634,228,21
9639,228,8
9640,228,8
9646,228,2
9650,228,2
9651,228,4
9653,228,2
9654,228,2
9655,228,2
9656,228,12
9658,228,22
9659,228,2
9660,228,2
9663,228,4
9664,228,4
9665,228,12
9668,228,4
9669,228,2
9670,228,4
9671,228,4
9677,228,2
9678,228,4
9681,228,2
9682,228,8
9683,228,4
9686,228,6
9687,228,12
9688,228,6
9689,228,10
9690,228,4
9691,228,4
9692,228,18
9693,228,6
9694,228,8
9695,228,2
9696,228,2
9697,228,14
9698,228,2
9699,228,2
9700,228,2
9701,228,26
9707,228,6
9708,228,4
9711,228,14
9712,228,2
9713,228,2
9717,228,2
9718,228,8
9719,228,4
9720,228,6
9721,228,2
9726,228,4
9727,228,4
9728,228,484
9729,228,98
9730,228,2
9734,228,6
9736,228,8
9737,228,4
9741,228,4
9742,228,8
9744,228,16
9749,228,2
9751,228,20
9754,228,4
9755,228,12
9756,228,4
9757,228,2
9758,228,2
9759,228,556
9760,228,4
9761,228,20
9763,228,10
9764,228,2
9766,228,8
9769,228,2
9770,228,6
9771,228,8
9772,228,8
9773,228,18
9774,228,2
9775,228,6
9776,228,2
9778,228,2
9784,228,4
9785,228,2
9788,228,4
9790,228,4
9791,228,4
9792,228,2
9795,228,2
9798,228,4
9799,228,4
9800,228,4
9801,228,14
9802,228,4
9805,228,8
9807,228,2
9808,228,2
9809,228,42
9810,228,4
9811,228,6
9813,228,2
9814,228,4
9815,228,4
9816,228,2
9817,228,12
9820,228,2
9821,228,6
9822,228,4
9823,228,32
9825,228,4
9826,228,2
9828,228,2
9829,228,6
9830,228,2
9832,228,2
9838,228,16
9848,228,4
9849,228,2
9852,228,4
9854,228,20
9857,228,4
9862,228,4
9865,228,20
9866,228,6
9867,228,2
9869,228,4
9870,228,8
9873,228,34
9874,228,1
9875,228,6
9876,228,4
9877,228,4
9878,228,62
9878,10081,2
9879,228,14
9880,228,4
9881,228,8
9882,228,4
9883,228,10
9884,228,2
9885,228,2
9893,228,2
9894,228,2
9896,228,2
9898,228,4
9899,228,8
9900,228,2
9901,228,72
9903,228,2
9911,228,6
9912,228,2
9914,228,6
9915,228,4
9916,228,4
9917,228,8
9918,228,8
9919,228,6
9924,228,6
9925,228,4
9930,228,2
9931,228,4
9937,228,3
9941,228,12
9948,228,2
9949,228,20
9950,228,6
9952,228,2
9953,228,6
9954,228,2
9955,228,24
9956,228,8
9957,228,8
9958,228,2
9959,228,2
9960,228,2
9962,228,2
9963,228,2
9964,228,2
9965,228,24
9971,228,4
9972,228,2
9975,228,4
9976,228,4
9983,228,8
9985,228,10
9986,228,20
9987,228,4
9988,228,12
9989,228,2
9990,228,2
9991,228,16
9992,228,34
9993,228,2
9995,228,2
9996,228,4
9997,228,2
10000,228,2
10001,228,6
10002,228,4
10003,228,24
10004,228,4
10005,228,12
10006,228,4
10008,228,10
10013,228,2
10014,228,2
10017,228,2
10023,228,4
10025,228,2
10028,228,2
10029,228,4
10032,228,4
10033,228,4
10034,228,2
10035,228,2
10037,228,2
10038,228,8
10041,228,6
10042,228,2
10043,228,2
10044,228,4
10045,228,2
10046,228,2
10048,228,2
10051,228,4
10052,228,10
10054,228,8
10056,228,2
10057,228,2
10058,228,2
10059,228,18
10060,228,124
10061,228,2
10062,228,2
10063,228,2
10064,8520,138
10065,8520,10
10066,8520,702
10067,8520,711
10069,8520,20
10070,228,6
10071,228,86
10072,228,12
10073,228,4
10074,228,4
10075,228,2
10076,228,6
10077,228,4
10078,228,2
10079,228,4
10080,228,14
10080,10081,14
10082,228,4
10083,228,4
10084,228,4
10085,228,4
10086,228,8
10087,228,24
10088,228,4
10089,228,2
10090,228,8
10091,228,8
10092,228,4
10093,228,2
10094,228,8
10095,228,4
10096,228,4
10097,228,4
10098,228,2
10099,228,24
10100,228,2
10101,228,4
10102,228,2
10103,228,4
10104,228,14
10105,228,4
10106,228,10
10107,228,4
10108,228,4
10109,228,4
10110,228,20
10111,228,4
10112,228,2
10113,228,34
10114,228,4
10115,228,8
10116,228,8
10117,228,12
10118,228,4
10119,228,6
10120,228,6
10121,228,4
10122,228,4
10123,228,4
10124,228,4
10125,228,8
10126,228,2
10127,228,16
10128,228,4
10129,228,8
10130,228,4
10131,228,4
10132,228,4
10133,228,2
10134,228,12
10135,228,2
10136,228,4
10137,228,2
10138,228,12
10139,228,4
10140,228,6
10141,228,12
10142,228,8
10143,228,4
10144,228,2
10145,228,4
10146,228,8
10147,228,2
10148,228,4
10149,228,2
10150,228,4
10151,228,4
10152,228,2
10153,228,2
10154,228,2
10155,228,2
10156,228,4
10157,228,2
10158,228,20
10159,228,2
10160,228,4
10161,228,12
10162,228,4
10163,228,8
10164,228,4
10165,228,8
10166,228,2
10167,228,68
10168,228,8
10169,228,4
10170,228,8
10171,228,8
10172,228,8
10173,228,4
10174,228,8
10175,228,12
10176,228,16
10177,228,50
10178,228,4
10179,228,4
10180,228,8
10181,228,12
10182,228,12
10183,228,12
10184,228,4
10185,228,4
10186,228,8
10187,228,12
10188,228,8
10189,228,16
10190,228,2
10191,228,4
10192,228,4
10193,228,12
10194,228,12
10195,228,2
10196,228,6
10197,228,4
10198,228,16
10199,228,2
10200,228,12
10201,228,2
10202,228,4
10203,228,4
10204,228,2
10205,228,4
10206,228,4
10207,228,10
10208,228,12
10209,228,8
10210,228,4
10211,228,6
10212,228,2
10213,228,6
10214,228,4
10215,228,8
10216,228,2
10217,228,12
10218,228,8
10219,228,4
10220,228,8
10221,228,4
10222,228,6
10223,228,12
10224,228,4
10225,228,4
10226,228,4
10227,228,4
10228,228,8
10229,228,8
10230,228,8
10231,228,8
10232,228,16
10233,228,16
10234,228,4
10235,228,4
10236,228,2
10237,228,4
10238,228,32
10239,228,4
10240,228,2
10241,228,8
10242,228,8
10243,228,4
10244,228,4
10245,228,16
10246,228,4
10247,228,4
10248,228,8
10249,228,20
10250,228,10
10251,228,4
10252,228,20
10253,228,2
10254,228,2
10255,228,12
10256,228,2
10257,228,4
10258,228,2
10259,228,4
10260,228,4
10261,228,24
10262,228,12
10263,228,8
10264,228,4
10265,228,12
10266,228,8
10267,228,28
10268,228,16
10269,228,24
10270,228,2
10271,228,8
10272,228,8
10273,228,4
10274,228,4
10275,228,4
10276,228,4
10277,228,4
10278,228,4
10279,228,4
10280,228,2
10281,228,4
10282,228,4
10283,228,46
10284,228,10
10285,228,8
10286,228,2
10287,228,4
10288,228,32
10289,228,12
10290,228,16
10291,228,4
10292,228,2
10293,228,12
10294,228,8
10295,228,2
10295,1159,2
10296,228,4
10297,228,10
10298,228,4
10299,228,4
10300,228,4
10301,228,16
10302,228,28
10303,228,10
10304,228,48
10305,228,16
10306,228,12
10307,228,8
10308,228,12
10309,228,2
10310,228,12
10311,228,20
10312,228,12
10313,228,4
10314,228,6
10315,228,4
10316,228,4
10317,228,8
10318,228,8
10319,228,4
10320,228,4
10321,228,2
10322,228,4
10323,228,2
10324,228,24
10325,228,16
10326,228,4
10327,228,8
10328,228,8
10329,228,8
10330,228,4
10331,228,2
10332,228,2
10333,228,4
10334,228,4
10335,228,8
10336,228,4
10337,228,2
10338,228,4
10339,228,12
10340,228,8
10341,228,4
10342,228,12
10343,228,4
10344,228,4
10345,228,16
10346,228,8
10347,228,4
10348,228,4
10349,228,16
10350,228,8
10351,228,8
10352,228,6
10353,228,4
10354,228,64
10355,228,6
10356,228,16
10357,228,4
10358,228,4
10359,228,4
10360,228,2
10361,228,32
10362,228,4
10363,228,4
10364,228,4
10365,228,4
10366,228,4
10367,228,16
10368,228,2
10369,228,8
10370,228,4
10371,228,4
10372,228,8
10373,228,4
10374,228,8
10375,228,18
10376,228,4
10377,228,4
10378,228,20
10379,228,4
10380,228,16
10381,228,4
10382,228,4
10383,228,8
10384,228,4
10385,228,2
10386,228,4
10387,228,4
10388,228,4
10389,228,4
10390,228,4
10391,228,10
10392,228,2
10393,228,4
10394,228,26
10395,228,4
10396,228,2
10397,228,4
10398,228,12
10399,228,4
10400,228,8
10401,228,16
10402,228,2
10403,228,6
10404,228,4
10405,228,2
10406,228,14
10407,228,4
10408,228,16
10409,228,8
10410,228,4
10411,228,4
10412,228,2
10413,228,32
10414,228,2
10415,228,4
10416,228,16
10417,228,4
10418,228,8
10419,228,28
10420,228,4
10421,228,4
10422,228,92
10423,228,16
10424,228,16
10425,228,4
10426,228,8
10427,228,4
10428,228,4
10429,228,12
10430,228,4
10431,228,12
10432,228,2
10433,228,4
10434,228,4
10435,228,4
10436,228,18
10437,228,4
10438,228,4
10439,228,16
10440,228,4
10441,228,8
10442,228,2
10443,228,4
10444,228,12
10445,228,4
10446,228,28
10447,228,16
10448,228,4
10449,228,6
10450,228,2
10451,228,4
10452,228,16
10453,228,2
10454,228,8
10455,228,16
10456,228,16
10457,228,4
10458,228,18
10459,228,4
10460,228,12
10461,228,16
10462,228,8
10463,228,8
10464,228,66
10465,228,16
10466,228,2
10467,228,8
10468,228,20
10469,228,2
10470,228,24
10471,228,4
10472,228,4
10473,228,4
10474,228,2
10475,228,8
10476,228,8
10477,228,12
10478,228,14
10479,228,2
10480,228,8
10481,228,4
10482,228,4
10483,228,8
10484,228,4
10485,228,4
10486,228,2
10487,228,8
10488,228,8
10489,228,20
10490,228,2
10491,228,4
10492,228,2
10493,228,4
10494,228,8
10495,228,2
10496,228,4
10497,228,4
10498,228,14
10499,228,2
10500,228,8
10501,228,8
10502,228,6
10503,228,28
10504,228,4
10505,228,20
10506,228,18
10507,228,4
10508,228,4
10509,228,4
10510,228,4
10511,228,16
10512,228,28
10513,228,4
10514,228,4
10515,228,4
10516,228,4
10517,228,12
10518,228,8
10519,228,8
10520,228,6
10520,6550,2
10521,228,4
10522,228,4
10523,228,8
10524,228,8
10525,228,12
10526,228,4
10527,228,4
10528,228,4
10529,228,12
10530,228,16
10531,228,4
10532,228,2
10533,228,4
10534,228,6
10535,228,8
10536,228,4
10537,228,8
10538,228,4
10539,228,4
10540,228,24
10541,228,8
10542,228,4
10543,228,20
10544,228,8
10545,228,4
10546,228,4
10547,228,6
10548,228,2
10549,228,4
10550,228,4
10551,228,16
10552,228,8
10553,228,4
10554,228,20
10555,228,2
10556,228,4
10557,228,4
10558,228,8
10559,228,4
10560,228,10
10561,228,2
10562,228,4
10563,228,20
10564,228,4
10565,228,4
10566,228,4
10567,228,2
10568,228,4
10569,228,2
10570,228,8
10571,228,4
10572,228,2
10573,228,8
10574,228,4
